AttachmentURL,IsDiscountCreatePageSearchEnabled,Rating,TotalReviews,ProductId,ProductName,ShortDescription,FullDescription,VendorId,ManufacturerId,MetaTitle,MetaKeywords,MetaDescription,Price,OldPrice,IsTaxExempt,IsShippingFree,EstimatedShippingDays,ShowOnHomePage,AllowCustomerReviews,IsReturnAble,IsDigitalProduct,IsDiscountAllowed,Sku,CreatedOn,WarehouseId,InventoryMethodId,StockQuantity,IsBoundToStockQuantity,DisplayStockQuantity,OrderMinimumQuantity,OrderMaximumQuantity,MarkAsNew,DisplaySeqNo,IsActive,DiscountProductsMappings,OrderItems,ProductDigitalFileMappings,ProductPicturesMappings,ProductProductAttributeMappings,ProductReviews,ProductShippingMethodsMappings,ProductsCategoriesMappings,ProductsTagsMappings
/content/commonImages/productImages/110_Showpiece_Horse-car_1.jpg,False,0,0,3023,Vintage Solid Brass Handmade Auto Rickshaw Tuk Tuk Statue Gifted Item Decorative Showpiece (Horse-car),This Decor is attractive in look. Figurine has been finely handcrafted decor by artisans in India and is a must for everyone. You can place it in your home or office. You can also gift this decoration to your loved ones. Small size makes if easy to place anywhere without taking much space and looks beautiful.,"<p><em><strong><span style=""font-size: 12pt;"">⦁ Small Statue - Brass Sculpture - Handmade Turquoise Stones Sculpture, Decorative is very unique decor for home or office</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Turquoise and other coral stone Handwork., Brass Vintage Indian auto Rickshaw Tuk-Tuk Turquoise Brass figurine Collectibles, Spritual Lucky Gift, Thanksgiving Gift, Anniversary Gift, Wedding Gift, Birthday Gift</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Miniature model makes a wonderful collector's item Makes a great Decoration for your Home or Office</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension :- 5.5 X 4 X 2.5 Inch Weight :- 515 Gram Approx</span></strong></em></p>",1027,8,Brass Horse-car Statue,Vintage-Solid-Brass-Handmade-Auto-Rickshaw-Tuk-Tuk-Statue-Gifted-Item-Decorative-Showpiece-(Horse-car)-Small-Statue -Brass-Sculpture-Handmade-Turquoise-Stones-Sculpture-Decorative-is-very-unique-decor-for-home-or-office.,This Decor is attractive in look. Figurine has been finely handcrafted decor by artisans in India and is a must for everyone. You can place it in your home or office. You can also gift this decoration to your loved ones. Small size makes if easy to place anywhere without taking much space and looks beautiful.,4180,4400,False,True,1,True,True,True,False,False,Horse-car,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/c62_Home_Decor_Hanging_1.jpg,False,0,0,3021,Decorative Tree of Life Wind Chimes Bells Positive Hanging Home Decor Hanging Decoration Ornament Gift for Birthday Anniversary.,"Light weighted and easy to hang. If the garden in your mind is becoming dull and trivial, our wind chimes are able to offer your garden/yard/balcony/window/corridor/entertainment venue a vibrant place. it can be used to decorate girls’ bedrooms, children's bedrooms, living rooms, windows, gardens, terraces and any places needed to add beautiful melody to the environment. At the same time, it can effectively commemorate special people or important memories.","<p><em><strong><span style=""font-size: 10pt;"">⦁ Great Wind Chimes: Wind Chimes is a mascot, a symbol of good luck. Can bless your family safe, healthy and happy.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ It&rsquo;s a Gifting option for your Friends and families who love to decorate their House. Spiritual Lucky Gift, Fengshui Gift, Thanksgiving Gift, Anniversary Gift, Easter Gift, Birthday Gift, Wedding Gift, Christmas gift, Diwali gift etc.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Made from Recyclable Products &amp; Handmade, Eco Friendly, Hangings are made of Metal with colorful hand painting on it. Vintage Metal Bell at the end of the string</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Add a touch of elegance to your home with the 'Jingling Bells' Kutch Decorative Hanging Wind Chime in Golden. Crafted with intricate designs and shimmering golden bells, this wind chime creates a soothing melody with every gentle breeze. Perfect for indoor or outdoor use, it brings charm and serenity to any space.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Material: Metal, Length:- 5, Height:- 18, Width:- 5 Inch, Weight:- 76 gram approx</span></strong></em></p>",1027,8,Home Decor Hanging,Decorative-Tree-of-Life-Wind-Chimes-Bells-Positive-Hanging-Home-Decor-Hanging-Decoration-Ornament-Gift-for-Birthday-Anniversary.,"Light weighted and easy to hang. If the garden in your mind is becoming dull and trivial, our wind chimes are able to offer your garden/yard/balcony/window/corridor/entertainment venue a vibrant place. it can be used to decorate girls’ bedrooms, children's bedrooms, living rooms, windows, gardens, terraces and any places needed to add beautiful melody to the environment. At the same time, it can effectively commemorate special people or important memories.",1290,1500,False,True,1,True,True,True,False,False,"	 LI-INLO-E9EO","Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/5f9_Brass_Golden_Finished_Laxmi_1.jpg,False,0,0,3019,Brass Golden Finished Laxmi Ganesha Functionally Combination Security keyed Padlock Home Door Lock.,"Embellish your Home in an engrossing manner with this beautiful Lock. This astonishing Lock can be stationed in your home, office or the place you adore most. The Lock depicts very best of brass work by heritage-inspired artisans and an ideal gift for the person you care. Protect your door with his beautifully carved brass lock that along with being sturdy adds a lot of elegance to your home or workplace. About the brand: our brand provides you with the products which are made from quality material. Providing quality standard products is our most priority for us. There are various collection of products available to choose from.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Brass Golden Finished Laxmi Ganesha Functionally Combination Security keyed padLock Home Door Lock.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Enhance the decor value of the house, office, hotel, etc. This brass decoration item brings authentic vibe in the home.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Use it to secure your trunks, suits cases, windows, doors, or cupboards</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ This product made from high quality solid brass which is desgined to make your space beautiful . It has a solid material with an antique outlook to make the design look as real. It is a wonderful item for decoration and gifting.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Weight:- 410 g, Dimensions:- Height 2.7 inches, Width 0.7 inches, Length 2.7 inches</span></strong></em></p>",1027,8,Brass Golden Padlock,Brass-Golden-Finished-Laxmi-Ganesha-Functionally-Combination-Security-keyed-Padlock-Home-Door-Lock-Enhance-the-decor-value-of-the-house-office-hotel-etc-This-brass-decoration-item-brings-authentic-vibe-in-the-home.,"Embellish your Home in an engrossing manner with this beautiful Lock. This astonishing Lock can be stationed in your home, office or the place you adore most. The Lock depicts very best of brass work by heritage-inspired artisans and an ideal gift for the person you care. Protect your door with his beautifully carved brass lock that along with being sturdy adds a lot of elegance to your home or workplace. About the brand: our brand provides you with the products which are made from quality mater",3550,3800,False,True,1,True,True,True,False,False,Laxmi-Ganesha-Lock-7564,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/d3f_Ganesha_On_Leaf_Wall_Hanging._1.jpg,False,0,0,3018,Metal Wall Hanging of Lord Ganesha showpiece Idol Statue Sculpture and Metal Ganesha On Leaf Wall Hanging.,"If you want to give a religious touch to the home interiors, go for this Ganesha wall hanging from PARIJAT HANDICRAFT. Ganesha is an auspicious Hindu symbol, which represents the origin of life. Lord Ganesha is the symbol for knowledge and power. Therefore, Lord Ganesha's image represents cosmic energy forces.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Ideal For Gifting Purposes,Best For Home Decore.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material: Metal, Perfect For Wall Decor.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Wall Hanging Sculpture | Lucky Ideal Religious Home Decor Art Figure</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Spiritual Lucky Gift, Fengshui Gift, Thanksgiving Gift, Anniversary Gift,Birthday Gift, Wedding Gift,Christmas gift,diwali gift</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material: Aluminium , Length:- 12, Height:- 7.5, Weight:- 360 gram approx</span></strong></em></p>",1027,8, Metal Wall Hanging,Metal-Wall-Hanging-of-Lord-Ganesha-showpiece-Idol-Statue-Sculpture-and-Metal-Ganesha-On-Leaf-Wall-Hanging-Spiritual-Lucky-Gift-Fengshui-Gift-Thanksgiving-Gift- Anniversary-Gift-Birthday-Gift-Wedding-Gift-Christmas-gift-diwali-gift.,"If you want to give a religious touch to the home interiors, go for this Ganesha wall hanging from PARIJAT HANDICRAFT. Ganesha is an auspicious Hindu symbol, which represents the origin of life. Lord Ganesha is the symbol for knowledge and power. Therefore, Lord Ganesha's image represents cosmic energy forces.",3245,3500,False,True,1,True,True,True,False,False,Leaf=sculpture005,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/0d6_Metal_and_Beads_with_Bell_1.jpg,False,0,0,3017,Metal Decorative String of Metal and Beads with Bell Vintage Indian Style Wall Hanging Bells Metal Life Tree.,"This brass decorative item enhances the decor value of the house, office, hotel, temple, etc. Great ideas for wedding gifts, anniversary gifts house warming ceremonies, birthday gifts, new venture, award ceremonies, Diwali, and Christmas festival gifts. This is a valuable personal collectible collection. Home Decor Hang these bells by your entrance, in your garden, or indoors to create an enchanting and spiritual atmosphere. Their timeless design and meaningful symbolism make them suitable for any space. Sacred Ganesha Design: Our Brass Ganesha Hanging Bells feature a divine and intricately crafted design of Lord Ganesha, the revered Hindu deity known for wisdom, prosperity, and removing obstacles. Elevate the ambiance of your living space with this spiritual and decorative piece.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Ideal for Hang on window curtain rod both side and wall Hanging , door hanging</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Excellent for Door Hanging Wall Hanging Garden Hanging Antique Style hanging for your Home Garden</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ It is a decorative hanging for Christmas , Diwali festival and for Birthday or any kind of party decoration .</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material: Metal , Length:- 7.5, Height:- 23, Width:- 1.1 Weight:- 176 gram approx</span></strong></em></p>",1027,8,Metal Style Wall Hanging Bells,Metal-Decorative-String-of-Metal-and-Beads-with-Bell-Vintage-Indian-Style-Wall-Hanging-Bells-Metal-Life-Tree-It-is-a-decorative-hanging-for-Christmas-Diwali-festival-and-for-Birthday-or-any-kind-of-party-decoration .,"This brass decorative item enhances the decor value of the house, office, hotel, temple, etc. Great ideas for wedding gifts, anniversary gifts house warming ceremonies, birthday gifts, new venture, award ceremonies, Diwali, and Christmas festival gifts. This is a valuable personal collectible collection. Home Decor Hang these bells by your entrance, in your garden, or indoors to create an enchanting and spiritual atmosphere. Their timeless design and meaningful symbolism make them suitable for a",950,1200,False,True,1,True,True,True,False,False,Life-tree-0101AF,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/35d_Iron_Tree_of_Life_Wind_Chimes_1.jpg,False,0,0,3016,Metal Iron Tree of Life Wind Chimes for Home Balcony with Sound Hanging Bells for Home Decoration Living Room Garden.,"Ideal for Hang on window curtain rod both side and wall Hanging , door hanging. Excellent for Door Hanging Wall Hanging Garden Hanging Antique Style hanging for your Home Garden. The work provides a vital income for the poorer and less privileged women of the village and it is organised by a voluntary organisation with the approval of the village elders. It is a decorative hanging for Christmas , Diwali festival and for Birthday or any kind of party decoration .","<p><em><strong><span style=""font-size: 12pt;"">⦁ Ideal for Hang on window curtain rod both side and wall Hanging , door hanging</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Excellent for Door Hanging Wall Hanging Garden Hanging Antique Style hanging for your Home Garden</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ It is a decorative hanging for Christmas , Diwali festival and for Birthday or any kind of party decoration .</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material: Metal , Length:- 10, Height:- 27, Width:- 1 Weight:- 240 gram approx</span></strong></em></p>",1027,8,Metal Iron Hanging Bells, Metal-Iron-Tree-of-Life-Wind-Chimes-for-Home-Balcony-with-Sound-Hanging-Bells-for-Home-Decoration-Living-Room-Garden-It-is-a-decorative-hanging-for-Christmas-Diwali-festival-and-for-Birthday-or-any-kind-of-party-decoration ..,"Ideal for Hang on window curtain rod both side and wall Hanging , door hanging. Excellent for Door Hanging Wall Hanging Garden Hanging Antique Style hanging for your Home Garden. The work provides a vital income for the poorer and less privileged women of the village and it is organised by a voluntary organisation with the approval of the village elders. It is a decorative hanging for Christmas , Diwali festival and for Birthday or any kind of party decoration .",1970,2200,False,True,1,True,True,True,False,False,Life-tree-0102BF,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/6bd_Metal_Decorative_String_1.jpg,False,0,0,3015,Metal Decorative String of Metal and Beads with Bell Vintage Indian Style Wall Hanging Bells Metal Life Tree.,"Ideal for Hang on window curtain rod both side and wall Hanging , door hanging. Excellent for Door Hanging Wall Hanging Garden Hanging Antique Style hanging for your Home Garden. The work provides a vital income for the poorer and less privileged women of the village and it is organised by a voluntary organisation with the approval of the village elders. It is a decorative hanging for Christmas , Diwali festival and for Birthday or any kind of party decoration .","<p><em><strong><span style=""font-size: 12pt;"">⦁ Ideal for Hang on window curtain rod both side and wall Hanging , door hanging</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Excellent for Door Hanging Wall Hanging Garden Hanging Antique Style hanging for your Home Garden</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ It is a decorative hanging for Christmas , Diwali festival and for Birthday or any kind of party decoration .</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material: Metal , Length:- 8, Height:- 26, Width:- 1 Weight:- 230 gram approx</span></strong></em></p>",1027,8,Metal Bells Wall Hanging,Metal-Decorative-String-of-Metal-and-Beads-with-Bell-Vintage-Indian-Style-Wall-Hanging-Bells-Metal-Life-Tree-Ideal-for-Hang-on-window-curtain-rod-both-side-and-wall-Hanging-door-hanging.,"Ideal for Hang on window curtain rod both side and wall Hanging , door hanging. Excellent for Door Hanging Wall Hanging Garden Hanging Antique Style hanging for your Home Garden. The work provides a vital income for the poorer and less privileged women of the village and it is organised by a voluntary organisation with the approval of the village elders. It is a decorative hanging for Christmas , Diwali festival and for Birthday or any kind of party decoration .",1970,2200,False,True,1,True,True,True,False,False,Life-tree-0103CF,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/a4e_Lock_Eagle_Lock_1.jpg,False,0,0,3014,Brass Padlock with Keys Gym Lock Combination Door Luggage Cabinet Bicycle School Home Office Lock (Eagle Lock),"Parijat Handicraft Presents A beautiful work on brass to accentuate the security of your home/office. Herald the Regal Eagle (Hawk) to your premises with these auspicious locks on your door. It’s a fully functional lock and can be used on doors, cupboards, trunks , chests etc. The shackle/shank thickness appx. 0.5 inch; which should be factored when buying as it may not fit narrow-holed latches. Disclaimer :- Product colour may slightly vary due to photographic lighting sources or your monitor settings","<p><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted brass lock</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Padlock Dimension : 3in Dia &amp; 1in thickness | Shackle/Shank thickness : 0.5 in | Weight : 410 Gram</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Fully functional lock</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Made by the folk craftsmen of India</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Unique d&eacute;cor gifting option</span></strong></em></p>",1027,8,Brass Padlock, Brass-Padlock-with-Keys-Gym-Lock-Combination-Door-Luggage-Cabinet-Bicycle-School-Home-Office-Lock-(Eagle-Lock)-Unique-décor-gifting-option.,"Parijat Handicraft Presents A beautiful work on brass to accentuate the security of your home/office. Herald the Regal Eagle (Hawk) to your premises with these auspicious locks on your door. It’s a fully functional lock and can be used on doors, cupboards, trunks , chests etc. The shackle/shank thickness appx. 0.5 inch; which should be factored when buying as it may not fit narrow-holed latches. Disclaimer :- Product colour may slightly vary due to photographic lighting sources or your monitor s",2990,3200,False,True,1,True,True,True,False,False,Lock-PH-0928F,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/791_Golden_Finished_Laxmi_Ganesha_1.jpg,False,0,0,3013,Door Lock Brass Handicraft Golden Finished Laxmi Ganesha Functional Combination Security Padlock.,"Parijat Handicraft Presents Embellish your Home in an engrossing manner with this beautiful Lock. This astonishing Lock can be stationed in your home, office or the place you adore most. The Lock depicts very best of brass work by heritage-inspired artisans and an ideal gift for the person you care","<p><em><strong><span style=""font-size: 12pt;"">⦁ Premium Brass construction promises long lasting use.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Made by combination of contemporary &amp; traditional methods.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted using a mix of age-old artisanship and contemporary styling.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Weight:- 580 Grams, Dimensions:- Height (10 cm),Width (10 cm), Depth(4 cm).</span></strong></em></p>",1027,8,Brass Door Lock ,Door-Lock-Brass-Handicraft-Golden-Finished-Laxmi-Ganesha-Functional-Combination-Security-Padlock-This-astonishing-Lock-can-be-stationed-in-your-home-office-or-the-place-you-adore-most-The-Lock-depicts-very-best-of-brass-work-by-heritage-inspired-artisans-and-an-ideal-gift-for-the-person-you-care.,"Parijat Handicraft Presents Embellish your Home in an engrossing manner with this beautiful Lock. This astonishing Lock can be stationed in your home, office or the place you adore most. The Lock depicts very best of brass work by heritage-inspired artisans and an ideal gift for the person you care",2820,3000,False,True,1,True,True,True,False,False,Lock-PH-0933F,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/f2e_Large_Vintage_Style_Horse_1.jpg,False,0,0,3011,Large Vintage Style Horse cart Home Decoration Showpiece Love Couple Statue Idol for Gift Living Room Bedroom Home Interior Horse Statue Showpiece (Lovely-couple-001),"Let Your Sweetheart Know How Special They Are To You By Solacing Them The Cutest Gift. Rejoice The Allure Of Love And Delight The Happiness In Your Loved Ones Heart By Gifting Them This Lovely Showpiece. This Polyresin Couple Figurine Is Beautifully Crafted With Intricate Details. This Showpiece Makes Your Gifting Choicer Easier On Valentine’s Day, Birthday And Anniversary. Bring You A Love Couple Figurine Which Not Only Looks Classy But Also Adds That Extra Zing To Your Home Décor. No Matter Whether You Place It In Your Living Room Or Any Other Room, Watching It Will Surely Create A Magical Love Ambiance. Promises You To Provide The Best Quality Products.","<p><em><strong><span style=""font-size: 12pt;"">⦁ This statue can be a Pooja great gifting option during housewarming parties, birthday parties, weddings, festivals. Statue can be a perfect decoration piece to be kept at home, offices, factories or bungalow</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Good quality handcrafted sculpture; Beautiful and beloved couple figurine. An expression of love and caring; a wedding, anniversary or Valentine&rsquo;s Day gift.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ The Couple statue The beautiful Couple in love, is beautifully conceived and meticulously crafted.The colors used are based on the Love theme for serious partners.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Give this beautiful gift to your partner or to a couple for anniversaries, weddings, birthdays, holidays, or &lsquo;just because&rsquo;. This is a great gift for a collector too</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension : Length-9, Width-4, Height-7 Inch | Weight-1.11 kg Approx</span></strong></em></p>",1027,8,Resin Love Couple statue,Large-Vintage-Style-Horse-cart-Home-Decoration-Showpiece-Love-Couple-Statue-Idol-for-Gift-Living-Room-Bedroom-Home-Interior-Horse-Statue-Showpiece-Lovely-couple.,"Let Your Sweetheart Know How Special They Are To You By Solacing Them The Cutest Gift. Rejoice The Allure Of Love And Delight The Happiness In Your Loved Ones Heart By Gifting Them This Lovely Showpiece. This Polyresin Couple Figurine Is Beautifully Crafted With Intricate Details. This Showpiece Makes Your Gifting Choicer Easier On Valentine’s Day, Birthday And Anniversary. Bring You A Love Couple Figurine Which Not Only Looks Classy But Also Adds That Extra Zing To Your Home Décor. No Matter Wh",4750,5000,False,True,1,True,True,True,False,False,Lovely-couple-001,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/e4c_Brass_Beautiful_Padlocks_with_Two_Keys__1.jpg,False,0,0,3010,"Padlock-Functional Brass Beautiful Padlocks with Two Keys Man Skull Engraved Antique Finished Lock for Gym, Sports, School & Employee Locker, Outdoor, Fence, Hasp and Storage",Handcrafted Man Skull Engraved Antique Finished Brass Metal Padlock With 2 Keys Garden Lock Functional Heart Shape with Man Skull Engraved. Fully Functional Brass Padlock for Security & Style. Made in India. Beautifully handcrafted very sturdy door lock.This is Perfect Gift for your dear one on any occasions.,"<p><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted Man Skull Engraved Antique Finished Brass Metal Padlock With 2 Keys.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Garden Lock Functional Heart Shape with Man Skull Engraved.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Fully Functional Brass Padlock for Security &amp; Style.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Made in India. Beautifully handcrafted very sturdy door lock.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ This is Perfect Gift for your dear one on any occasions.</span></strong></em></p>",1027,8,Brass Beautiful Padlocks ,Padlock-Functional-Brass-Beautiful-Padlocks-with-Two-Keys-Man-Skull-Engraved-Antique-Finished-Lock-for-Gym-Sports-School-&-Employee-Locker-Outdoor-Fence-Hasp-and-Storage.,Handcrafted Man Skull Engraved Antique Finished Brass Metal Padlock With 2 Keys Garden Lock Functional Heart Shape with Man Skull Engraved. Fully Functional Brass Padlock for Security & Style. Made in India. Beautifully handcrafted very sturdy door lock.This is Perfect Gift for your dear one on any occasions.,2900,3200,False,True,1,True,True,True,False,False,Man-Skull-AntiqueFB,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/bf4_Brass_Om_Ganesha_Brass_Wall_1.jpg,False,0,0,3009,Brass Om Ganesha Brass Wall Hanging for Wall Decor & Hangings Door Decor or Gift for Someone (Om-Ganesha-Bell),"A perfect gift for all occasions, be it for your mother, brother, father, sister, in-laws, boss or your friends, these showpiece wherever placed, are sure to beautify the surroundings, gift it with love to your someone special and we assure you a brightest smiles on his face, telling you how much your gift and your thoughtfulness has been appreciated. Add distinction to your decor with a genuine handmade Indian Statue unlike anything you've seen before. Order the Handmade Indian Brass Statue Today. Unique for all purpose gifts like corporate, Thanksgiving gift, Halloween gift, Fenshui gifts, Christmas gift etc.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Hancrafted handicraft or handmade statue produced using with the finest and fine detailing by expert craftsmen in India finest quality solid brass for placing in home, temple, office, table or shop shelf.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Product color may slightly vary due to photographic lighting sources or your monitor settings. Crafted and manufactured through sand casting technique</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Care Instruction - Don't wash, use dry/wet cotton cloth to remove dirt.</span></strong></em></p>",1027,8,Brass Wall Hanging ,Brass-Om-Ganesha-Brass-Wall-Hanging-for-Wall-Decor-&-Hangings-Door-Decor-or-Gift-for-Someone-(Om-Ganesha-Bell)-Hancrafted-handicraft-or-handmade-statue-produced-using-with-the-finest-and-fine-detailing-by-expert-craftsmen-in-India-finest-quality-solid-brass-for-placing-in-home-temple-office-table-or-shop-shelf.,"A perfect gift for all occasions, be it for your mother, brother, father, sister, in-laws, boss or your friends, these showpiece wherever placed, are sure to beautify the surroundings, gift it with love to your someone special and we assure you a brightest smiles on his face, telling you how much your gift and your thoughtfulness has been appreciated. Add distinction to your decor with a genuine handmade Indian Statue unlike anything you've seen before. Order the Handmade Indian Brass Statue Tod",10300,10500,False,True,1,True,True,True,False,False,Om-Ganesha-Bell01,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/923_Lock_Owl_Lock_1.jpg,False,0,0,3008,Brass Padlock with Keys Gym Lock Combination Door Luggage Cabinet Bicycle School Home Office Lock (Owl Lock),A beautiful work on brass to accentuate the security of your home/office and to add positive vastu energy to your premises. Herald the Owl to your premises with these auspicious locks on your door. It’s a fully functional lock,"<p><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted brass padlock | Dimension: 13*7*4 cm (H*L*W) Fully functional lock</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Unique gift idea for Christmas, New Year, birthday, anniversary, etc</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Considered good luck charm in some faiths, Feng Shui, Vaastu, etcHandcrafted Fully Functional Brass Metal Padlock With 2 Keys. Garden Lock Functional Heart Shape with Man Skull Engraved.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Fully Functional Brass Padlock for Security &amp; Style. This is Perfect Gift for your Love One.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material - Brass,</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Made in India</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Purpose - Gifting, Car, Bike , House Keychians Unique design for those who love something different.</span></strong></em></p>",1027,8,Brass Padlock Owl Lock,Brass-Padlock-with-Keys-Gym-Lock-Combination-Door-Luggage-Cabinet-Bicycle-School-Home-Office-Lock-(Owl-Lock)-Unique-gift-idea-for-Christmas-New-Year-birthday-anniversary-etc-Considered-good-luck-charm-in-some-faiths-Feng-Shui-Vaastu-etc.,A beautiful work on brass to accentuate the security of your home/office and to add positive vastu energy to your premises. Herald the Owl to your premises with these auspicious locks on your door. It’s a fully functional lock,2225,2500,False,True,1,True,True,True,False,False,Owl-Brass-F,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/ea5_Pure_Copper_Jug_Copper_Pitcher_1.jpg,False,0,0,3007,Parijat Handicraft Pure Copper Jug Copper Pitcher,The copper cup requires cleaning from time to time. Use lemon juice or tamarind to rub the utensils. Leave it for few minutes and wash with water.,"<p><span style=""font-size: 12pt;""><em><strong>⦁ Made of pure copper, holds 1.5 Lt. (50.7 US Fluid Ounce) water, with lid. Made in India</strong></em></span><br /><span style=""font-size: 12pt;""><em><strong>⦁ The copper cups should not be stored in fridge. Copper darkens naturally over a period of time.</strong></em></span><br /><span style=""font-size: 12pt;""><em><strong>⦁ The copper cup requires cleaning from time to time. Use lemon juice or tamarind to rub the utensils. Leave it for few minutes and wash with water.</strong></em></span></p>",1027,8,Pure Copper Jug,Pure-Copper-Jug-Copper-Pitcher-The-copper-cup-requires-cleaning-from-time-to-time-Use-lemon-juice-or-tamarind-to-rub-the-utensils-Leave-it-for-few-minutes-and-wash-with-water.,The copper cup requires cleaning from time to time. Use lemon juice or tamarind to rub the utensils. Leave it for few minutes and wash with water.,2250,2500,False,True,1,True,True,True,False,False,PITCHER-PHI-0002AFBA,"Saturday, 16 March 2024",1,4,1,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
