AttachmentURL,IsDiscountCreatePageSearchEnabled,Rating,TotalReviews,ProductId,ProductName,ShortDescription,FullDescription,VendorId,ManufacturerId,MetaTitle,MetaKeywords,MetaDescription,Price,OldPrice,IsTaxExempt,IsShippingFree,EstimatedShippingDays,ShowOnHomePage,AllowCustomerReviews,IsReturnAble,IsDigitalProduct,IsDiscountAllowed,SellStartDatetimeUtc,SellEndDatetimeUtc,Sku,CreatedOn,ModifiedOn,WarehouseId,InventoryMethodId,StockQuantity,IsBoundToStockQuantity,DisplayStockQuantity,OrderMinimumQuantity,OrderMaximumQuantity,MarkAsNew,DisplaySeqNo,IsActive,DiscountProductsMappings,OrderItems,ProductDigitalFileMappings,ProductPicturesMappings,ProductProductAttributeMappings,ProductReviews,ProductShippingMethodsMappings,ProductsCategoriesMappings,ProductsTagsMappings
/content/commonImages/productImages/a7d_Hardware_Peacock_1.jpg,False,0,0,3352,Door Knocker Brass Door Knocker Drawer Pull Ring Handle knob Hardware (Peacock),"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Material: Brass.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ door knocker brass door knocker drawer pull ring handle knob hardware lion door knocker knockers gate knocker door accessories</span></strong></em></p>",1027,8,Brass Door Knocker,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4945,5200,False,True,1,True,True,True,False,False,,,brass-knocker-0x23,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/688_Wood_Pecker_1.jpg,False,0,0,3351,Door Knocker Brass Door Knocker Drawer Pull Bird Handle knob Hardware Wood Pecker,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Material: Brass.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ door knocker brass door knocker drawer pull ring handle knob hardware lion door knocker knockers gate knocker door accessories</span></strong></em></p>",1027,8,Brass Door Knocker,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",3050,3300,False,True,1,True,True,True,False,False,,,brass-knocker-0x24,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/f59_Hardware_Eagle_1.jpg,False,0,0,3350,Door Knocker Brass Door Knocker Drawer Pull Ring Handle knob Hardware Eagle,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 10pt;"">⦁ Material: Brass.Dimensions : Length: 4 inches (10 cm) , Height: 5.2 inches (13 cm).</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ door knocker brass door knocker drawer pull ring handle knob hardware lion door knocker knockers gate knocker door accessories</span></strong></em></p>",1027,8,Brass Door Knocker ,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4945,5200,False,True,1,True,True,True,False,False,,,"	 brass-knocker-0x25","Friday, 29 March 2024",,1,4,7,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/cdd_Hardware_God_Hand_1.jpg,False,0,0,3349,Door Knocker Brass Door Knocker Drawer Pull Ring Handle knob Hardware (God Hand),"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Material: Brass.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ door knocker brass door knocker drawer pull ring handle knob hardware lion door knocker knockers gate knocker door accessories</span></strong></em></p>",1027,8,Brass Door Knocker,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(God-Hand)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4945,5200,False,True,1,True,True,True,False,False,,,brass-knocker-0x26,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/cd3_Hand_with_Flower_1.jpg,False,0,0,3348,Brass Door Handle Drawer Pull Handle knob Hardware (Hand with Flower),"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Material: Brass.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ door knocker brass door knocker drawer pull ring handle knob hardware lion door knocker knockers gate knocker door accessories</span></strong></em></p>",1027,8,Brass Door Knocker,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4945,5200,False,True,1,True,True,True,False,False,,,brass-knocker-0x27,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/324_Hardware_Deer_Head_1.jpg,False,0,0,3347,Door Knocker Brass Door Knocker Drawer Pull Ring Handle knob Hardware Deer Head,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 10pt;"">⦁ Material: Brass. Dimensions : Length: 4 inches ( 10 cm) , Width: 4 inches ( 10 cm), Height: 8.5 inches ( 21 cm)</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ door knocker brass door knocker drawer pull ring handle knob hardware lion door knocker knockers gate knocker door accessories</span></strong></em></p>",1027,8,Brass Door Knocker,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4945,5200,False,True,1,True,True,True,False,False,,,"	 brass-knocker-0x28","Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/2c0_Hardware_Elephant02_1.jpg,False,0,0,3346,Door Knocker Brass Door Knocker Drawer Pull Ring Handle knob Hardware (Elephant02),"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Material: Brass.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ door knocker brass door knocker drawer pull ring handle knob hardware lion door knocker knockers gate knocker door accessories</span></strong></em></p>",1027,8,Brass Door Knocker,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4690,4990,False,True,1,True,True,True,False,False,,,"	 brass-knocker-0x32","Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/60e_Hardware_Elephant03_1.jpg,False,0,0,3345,Door Knocker Brass Door Knocker Drawer Pull Ring Handle knob Hardware (Elephant03),"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 14pt;"">⦁ Material: Brass. Size:- Height:- 8, Length:- 4, Width:- 4 Weight:- 785 gram approx.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em></p>",1027,8,Brass Door Knocker,Door-Knocker-Brass-Door-Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)- used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4690,4990,False,True,1,True,True,True,False,False,,,brass-knocker-0x33,"Friday, 29 March 2024",,1,4,9,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/05a_Door-Knocker_1.jpg,False,0,0,3344,Door Knocker Brass Door Knocker Drawer Pull Ring Handle knob Hardware (Door-Knocker),"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Material: Brass. Size:- Height:- 8, Length:- 4, Width:- 4 Weight:- 785 gram approx.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Brass Sculpted Door knocker made with Premium High Quality 100% Brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Exclusive Handmade product by the skilled artisans. The carving effect is beautiful gives a embossed look and feel.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Can be used for Vastu, Fengshui, Good luck, Keeping the bad aura away, decoration, house warming gifts, business gifts etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Care: Do not clean with harsh chemicals.</span></strong></em></p>",1027,8,Brass Door Knocker ,Door-Knocker-Brass-Door Knocker-Drawer-Pull-Ring-Handle-knob-Hardware-(Door-Knocker)-Can-be-used-for-Vastu-Fengshui-Good-luck-Keeping-the-bad-aura-away-decoration-house-warming-gifts-business-gifts-etc.,"Handmade by master craftsmen from India with fine casting & carving skills that have been passed down as trade secrets across generations of the same communities, these are a unique representation of Indian art & culture. The handle can be used on doors, windows, dressers, cabinets, cupboard or drawers.",4520,4800,False,True,1,True,True,True,False,False,,,"	 brass-knocker-0x35","Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/b2d_Brass_Mughlai_Style_Designer_1.jpg,False,0,0,3343,Brass Mughlai Style Designer Jug Handcrafted Pitcher Capacity 1050 ML with 6 Brass Glass Capacity-250 Ml,"Mughlai style brass jug pitcher Capacity-1050 ml - storage drinking water home hotel restaurant tableware item decorative Size-8.0"" x 3.0"". With Brass Glass Capacity-250 Ml Mughlai style brass jug pitcher Capacity-1050 ml - storage drinking water home hotel restaurant tableware item decorative Size-8.0"" x 3.0"". With Brass Glass Capacity-250 Ml It is used in daily life and considered scientifically good for health. The product has antique elegant design and gives addition to your Home décor. It can be use for the the decoration of Home, Office, Weddings, parties, Restaurants and Bars.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Material: Brass, Pitcher Weight: 780g, Glass Weight-215gm</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Size-Jug : 8.0"" x 3.0"" &amp; Glass : 4.0"" X 3.2""</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Jug Capacity-1050 Ml, Glass Capacity-250 Ml</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Colour: Golden</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted in India</span></strong></em></p>",1027,8,Brass Mughlai Style ,Brass-Mughlai-Style-Designer-Jug-Handcrafted-Pitcher-Brass-Glass-On-the-Occasion-of-Diwali-Christmas-Anniversary-Birthdays-these-items-can-be-readily-turned-into-a-wonderful-Gift-Item-These-items-have-an-antique-elegant-design-that-gives-addition-to-your-Home-décor-or-can-be-used-for-the-decoration-of-Restaurants-Bars.,"Mughlai style brass jug pitcher Capacity-1050 ml - storage drinking water home hotel restaurant tableware item decorative Size-8.0"" x 3.0"". With Brass Glass Capacity-250 Ml It is used in daily life and considered scientifically good for health. The product has antique elegant design and gives addition to your Home décor. It can be use for the the decoration of Home, Office, Weddings, parties, Restaurants and Bars.",9050,9300,False,True,1,True,True,True,False,False,,,brass-pitcher-022,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/0c1_Brass_Mughlai_Style_1.jpg,False,0,0,3342,Brass Mughlai Style Designer Pitcher with Tumbler Handcrafted Pitcher,"On the Occasion of Christmas, Anniversary, Birthdays These Items Can Be Readily Turned Into A Wonderful Gift Item.Beautifully decorated Brass Jug adds vivacity to the whole celebration!”A premium collection of home & kitchen items and hence enhancing your dining experience, helping you in better organization of your items, etc. With a broad spectrum of kitchen accessories and tools, the brand has a household name when it comes to home & kitchen needs.","<p><em><strong><span style=""font-size: 12pt;"">⦁ On the Occasion of Christmas, Anniversary, Birthdays These Items Can Be Readily Turned Into A Wonderful Gift Item.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Colour: Golden</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Capacity of Pitcher is 1500 Ml &amp; Capacity of Tumbler is 300 Ml</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material:- Pure Brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Content:- One 1500 Ml Picher &amp; one 300 Ml Tumbler</span></strong></em></p>",1027,8,Brass Mughlai Style ,Brass-Mughlai-Style-Designer-Pitcher-with-Tumbler-Handcrafted-Pitcher-On-the-Occasion-of-Christmas-Anniversary-Birthdays-These-Items-Can-Be-Readily-Turned-Into-A-Wonderful-Gift-Item.,"On the Occasion of Christmas, Anniversary, Birthdays These Items Can Be Readily Turned Into A Wonderful Gift Item.Beautifully decorated Brass Jug adds vivacity to the whole celebration!”A premium collection of home & kitchen items and hence enhancing your dining experience, helping you in better organization of your items, etc. With a broad spectrum of kitchen accessories and tools, the brand has a household name when it comes to home & kitchen needs.",6900,7200,False,True,1,True,True,True,False,False,,,brass-pitcher-04221,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/8aa_Brass_Lucky_Rabbit_Statue1.jpg,False,0,0,3341,A Pair of Brass Lucky Rabbit Statue Table Top Decor for Home and Office Chinese fengshui Handmade Collectible Figurines.,Brass decor statue figurines sculpture collectibles gift is made of pure brass for wild life animals lover. This statues is decorative sculpture hand craved modern home decoration feng shui.,"<p><em><strong><span style=""font-size: 12pt;"">⦁ Perfect gifts to couples, relatives, friends and colleagues. Simple and little gift means deep wishes and blessing, a perfect New Year gift.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Suitable for living room, dining room, coffee shop, company conference room, exhibition hall, hotel, restaurant and indoor home decor.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ It Can be placed in your room to refresh the decor appeal of short spaces. Also a good gift and personal collection.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Gently whisk the surface of brass with a soft cloth if it need clean. You can use vinegar to wipe the rust if it is rusty after a long time.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Handmade, work very well Metal material, durable, easy to clean.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension : Length-5, Width-2.5, Height-3.7 Inch Of Each ; Weight- 1.281 Kg Approx</span></strong></em></p>",1027,8,Brass Lucky Rabbit Statue,A-Pair-of-Brass-Lucky-Rabbit-Statue-Table-Top-Decor-for-Home-and-Office-Chinese-fengshui-Handmade-Collectible-Figurines-Perfect-gifts-to-couples-relatives-friends-and-colleagues-Simple-and-little-gift-means-deep-wishes-and-blessing-a-perfect-New-Year-gift.,"Brass decor statue figurines sculpture collectibles gift is made of pure brass for wild life animals lover. This statues is decorative sculpture hand craved modern home decoration feng shui.Perfect gifts to couples, relatives, friends and colleagues. Simple and little gift means deep wishes and blessing, a perfect New Year gift.",8430,8800,False,True,1,True,True,True,False,False,,,brass-rabbit-5115,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/35a_Goddess_Saraswati_Brass_1.jpg,False,0,0,3340,Hindu Home Decoration Seated Goddess Saraswati Brass Statue Religious ,"Give to your home the feel of serenity with this brass sculpture of Saraswati, a goddess in Hinduism. Goddess Saraswati, according to Hindu mythology, is known to bring knowledge and wisdom to her believers and worshippers. Saraswati is the Hindu goddess of knowledge, music and all the creative arts. Install this statue at your home temple for performing Puja and Upasana in the Hindu way. Or, place the statue at vantage points at home or office to draw inner strength. This religious idol is a work of art and helps enhance your home décor too. The posture in the idol is drawn from pictures given in various Hindu mythologies. Yellow brass metal used in the making of this sculpture makes your home décor more vibrant. Famous artisans of Muradabad in north India have crafted this statue using ancient sand casting techniques.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Brass metal statue of Goddess Saraswati</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Size:Height-5.5,Length-3.5,Width-2.5 inches</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Weight:1.62 Kg</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Sand casting</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted in India.</span></strong></em></p>",1027,8,Brass Statue Saraswati maa,Hindu-Home-Decoration-Seated-Goddess-Saraswati-Brass-Statue-Religious-brass sculpture-of-Saraswati-a-goddess-in-Hinduism-Goddess-Saraswati-according-to-Hindu-mythology-is-known-to-bring-knowledge-and-wisdom-to-her-believers-and-worshippers.,"Give to your home the feel of serenity with this brass sculpture of Saraswati, a goddess in Hinduism. Goddess Saraswati, according to Hindu mythology, is known to bring knowledge and wisdom to her believers and worshippers. Saraswati is the Hindu goddess of knowledge, music and all the creative arts. Install this statue at your home temple for performing Puja and Upasana in the Hindu way. Or, place the statue at vantage points at home or office to draw inner strength. This religious idol is a wo",9050,9300,False,True,1,True,True,True,False,False,,,brass-statue-095,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/cb0_Ganesha_Hindu_God_Brass_1.jpg,False,0,0,3339,Sitting Ganesha Hindu God Brass Statue Playing Shehnai,"Hindu God Ganesha has been represented with the head of an elephant since the early stages of his appearance. Ganapati or Ganesha, the Lord of Ganas, the elephant faced God, represents the power of the Supreme Being that removes obstacles and ensures success in human endeavors. He is worshipped for siddhi, success in undertakings, and buddhi, intelligence. He is worshipped before any venture is started. He is also the God of education, knowledge and wisdom, literature, and the fine arts.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Lord ganesha statue in brass</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Size: Height - 5.5 Inches, Length - 4 Inches, Width - 3 Inches</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Weight: 1.5 KG</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Made with sand casting technique</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted in India.</span></strong></em></p>",1027,8,Brass Statue Ganesha,Brass-Statue-Playing-Shehnai-Sitting-Ganesha-Hindu-God-He-is-also-the-God-of-education-knowledge-and-wisdom-literature-and-the-fine-arts.,"Hindu God Ganesha has been represented with the head of an elephant since the early stages of his appearance. Ganapati or Ganesha, the Lord of Ganas, the elephant faced God, represents the power of the Supreme Being that removes obstacles and ensures success in human endeavors. He is worshipped for siddhi, success in undertakings, and buddhi, intelligence. He is worshipped before any venture is started. He is also the God of education, knowledge and wisdom, literature, and the fine arts.",15570,15870,False,True,1,True,True,True,False,False,,,brass-statue-096,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
